Delta_X,Delta_Y
-44.34600000000046,-45.20400000000001
23.7470000000003,6.00800000000001
11.729999999999563,-5.436000000000007
16.021999999999935,-19.168999999999983
-60.9399999999996,-9.155000000000001
-17.738000000000284,-17.165999999999997
26.320999999999913,44.059
-63.22899999999936,3.4339999999999975
40.912999999999556,-31.47200000000001
-25.748999999999796,11.730000000000018
-22.60199999999986,46.34899999999999
26.60699999999997,-74.387
-74.38600000000042,-5.436000000000007
61.225000000000364,54.932000000000016
-38.337000000000444,-16.594000000000023
10.298999999999978,-60.93999999999998
-79.25,-2.0020000000000095
56.36200000000008,8.297000000000011
-15.448999999999614,75.531
-36.90700000000015,-40.62700000000001
62.36999999999989,-45.49000000000001
-40.62700000000041,42.34300000000002
10.014000000000124,-30.04100000000001
8.583000000000538,3.719999999999999
-12.588999999999942,10.012999999999991
-26.320999999999913,-28.323999999999984
-26.321000000000822,11.72999999999999
-36.90799999999945,-26.607
57.792999999999665,38.33699999999999
-22.88799999999992,-25.74899999999998
-37.19300000000021,69.52299999999998
-17.738999999999578,-63.80099999999999
43.77400000000034,-11.444000000000003
10.299999999999272,2.861000000000004
-20.885999999999513,21.171999999999997
-39.48199999999997,-81.253
1.7169999999996435,43.48700000000001
29.753999999999905,-22.602000000000004
-36.335000000000036,31.185000000000002
-2.8609999999998763,-34.618
-30.327000000000226,22.887999999999998
33.47400000000016,5.721999999999994
-5.435999999999694,-23.173999999999992
-16.88000000000011,2.575000000000003
3.7200000000002547,-38.33800000000001
-1.4310000000004948,63.801
2.8609999999998763,-38.624
-41.19799999999941,-33.76
5.1489999999994325,107.288
-31.47099999999955,-64.65899999999999
41.48499999999967,1.1450000000000031
0.5720000000001164,5.721999999999994
-27.751999999999498,-16.879999999999995
19.16899999999987,47.778999999999996
11.729999999999563,-24.89099999999999
-62.94200000000001,-30.613000000000007
20.88500000000022,-69.809
19.16899999999987,102.42500000000001
-16.021999999999935,-73.24300000000001
-2.0020000000004075,82.39800000000001
-54.073999999999614,-15.164000000000001
16.88000000000011,-64.94500000000001
27.752000000000407,17.166
8.582999999999629,2.288999999999998
1.144999999999527,-11.729999999999999
-50.63999999999942,13.161
32.32899999999972,18.881999999999998
